#Moon Reflectance r
#Wavelength
1911	0.179
1912	0.179
1913	0.179
1914	0.179
1915	0.179
1916	0.179
1917	0.179
1918	0.179
1919	0.179
1920	0.179
1921	0.179
1922	0.18
1923	0.18
1924	0.18
1925	0.18
1926	0.18
1927	0.18
1928	0.18
1929	0.18
1930	0.18
1931	0.18
1932	0.18
1933	0.18
1934	0.18
1935	0.18
1936	0.18
1937	0.181
1938	0.181
1939	0.181
1940	0.181
1941	0.181
1942	0.181
1943	0.181
1944	0.181
1945	0.181
1946	0.181
1947	0.181
1948	0.181
1949	0.181
1950	0.181
1951	0.181
1952	0.182
1953	0.182
1954	0.182
1955	0.182
1956	0.182
1957	0.182
1958	0.182
1959	0.182
1960	0.182
1961	0.182
1962	0.182
1963	0.182
1964	0.182
1965	0.182
1966	0.183
1967	0.183
1968	0.183
1969	0.183
1970	0.183
1971	0.183
1972	0.183
1973	0.183
1974	0.183
1975	0.183
1976	0.183
1977	0.183
1978	0.183
1979	0.183
1980	0.184
1981	0.184
1982	0.184
1983	0.184
1984	0.184
1985	0.184
1986	0.184
1987	0.184
1988	0.184
1989	0.184
1990	0.184
1991	0.184
1992	0.184
1993	0.184
1994	0.185
1995	0.185
1996	0.185
1997	0.185
1998	0.185
1999	0.185
2000	0.185
2001	0.185
2002	0.185
2003	0.185
2004	0.185
2005	0.185
2006	0.185
2007	0.186
2008	0.186
2009	0.186
2010	0.186
2011	0.186
2012	0.186
2013	0.186
2014	0.186
2015	0.186
2016	0.186
2017	0.186
2018	0.186
2019	0.186
2020	0.186
2021	0.187
2022	0.187
2023	0.187
2024	0.187
2025	0.187
2026	0.187
2027	0.187
2028	0.187
2029	0.187
2030	0.187
2031	0.187
2032	0.187
2033	0.187
2034	0.187
2035	0.188
2036	0.188
2037	0.188
2038	0.188
2039	0.188
2040	0.188
2041	0.188
2042	0.188
2043	0.188
2044	0.188
2045	0.188
2046	0.188
2047	0.188
2048	0.189
2049	0.189
2050	0.189
2051	0.189
2052	0.189
2053	0.189
2054	0.189
2055	0.189
2056	0.189
2057	0.189
2058	0.189
2059	0.189
2060	0.189
2061	0.189
2062	0.19
2063	0.19
2064	0.19
2065	0.19
2066	0.19
2067	0.19
2068	0.19
2069	0.19
2070	0.19
2071	0.19
2072	0.19
2073	0.19
2074	0.19
2075	0.191
2076	0.191
2077	0.191
2078	0.191
2079	0.191
2080	0.191
2081	0.191
2082	0.191
2083	0.191
2084	0.191
2085	0.191
2086	0.191
2087	0.191
2088	0.192
2089	0.192
2090	0.192
2091	0.192
2092	0.192
2093	0.192
2094	0.192
2095	0.192
2096	0.192
2097	0.192
2098	0.192
2099	0.192
2100	0.192
2101	0.192
2102	0.193
2103	0.193
2104	0.193
2105	0.193
2106	0.193
2107	0.193
2108	0.193
2109	0.193
2110	0.193
2111	0.193
2112	0.193
2113	0.193
2114	0.193
2115	0.194
2116	0.194
2117	0.194
2118	0.194
2119	0.194
2120	0.194
2121	0.194
2122	0.194
2123	0.194
2124	0.194
2125	0.194
2126	0.194
2127	0.194
2128	0.195
2129	0.195
2130	0.195
2131	0.195
2132	0.195
2133	0.195
2134	0.195
2135	0.195
2136	0.195
2137	0.195
2138	0.195
2139	0.195
2140	0.195
2141	0.196
2142	0.196
2143	0.196
2144	0.196
2145	0.196
2146	0.196
2147	0.196
2148	0.196
2149	0.196
2150	0.196
2151	0.196
2152	0.196
2153	0.196
2154	0.196
2155	0.197
2156	0.197
2157	0.197
2158	0.197
2159	0.197
2160	0.197
2161	0.197
2162	0.197
2163	0.197
2164	0.197
2165	0.197
2166	0.197
2167	0.197
2168	0.198
2169	0.198
2170	0.198
2171	0.198
2172	0.198
2173	0.198
2174	0.198
2175	0.198
2176	0.198
2177	0.198
2178	0.198
2179	0.198
2180	0.198
2181	0.199
2182	0.199
2183	0.199
2184	0.199
2185	0.199
2186	0.199
2187	0.199
2188	0.199
2189	0.199
2190	0.199
2191	0.199
2192	0.199
2193	0.199
2194	0.2
2195	0.2
2196	0.2
2197	0.2
2198	0.2
2199	0.2
2200	0.2
2201	0.2
2202	0.2
2203	0.2
2204	0.2
2205	0.2
2206	0.2
2207	0.201
2208	0.201
2209	0.201
2210	0.201
2211	0.201
2212	0.201
2213	0.201
2214	0.201
2215	0.201
2216	0.201
2217	0.201
2218	0.201
2219	0.201
2220	0.202
2221	0.202
2222	0.202
2223	0.202
2224	0.202
2225	0.202
2226	0.202
2227	0.202
2228	0.202
2229	0.202
2230	0.202
2231	0.202
2232	0.202
2233	0.203
2234	0.203
2235	0.203
2236	0.203
2237	0.203
2238	0.203
2239	0.203
2240	0.203
2241	0.203
2242	0.203
2243	0.203
2244	0.203
2245	0.203
2246	0.204
2247	0.204
2248	0.204
2249	0.204
2250	0.204
2251	0.204
2252	0.204
2253	0.204
2254	0.204
2255	0.204
2256	0.204
2257	0.204
2258	0.204
2259	0.205
2260	0.205
2261	0.205
2262	0.205
2263	0.205
2264	0.205
2265	0.205
2266	0.205
2267	0.205
2268	0.205
2269	0.205
2270	0.205
2271	0.205
2272	0.205
2273	0.206
2274	0.206
2275	0.206
2276	0.206
2277	0.206
2278	0.206
2279	0.206
2280	0.206
2281	0.206
2282	0.206
2283	0.206
2284	0.206
2285	0.206
2286	0.207
2287	0.207
2288	0.207
2289	0.207
2290	0.207
2291	0.207
2292	0.207
2293	0.207
2294	0.207
2295	0.207
2296	0.207
2297	0.207
2298	0.207
2299	0.208
2300	0.208
2301	0.208
2302	0.208
2303	0.208
2304	0.208
2305	0.208
2306	0.208
2307	0.208
2308	0.208
2309	0.208
2310	0.208
2311	0.208
2312	0.209
2313	0.209
2314	0.209
2315	0.209
2316	0.209
2317	0.209
2318	0.209
2319	0.209
2320	0.209
2321	0.209
2322	0.209
2323	0.209
2324	0.209
2325	0.209
2326	0.21
2327	0.21
2328	0.21
2329	0.21
2330	0.21
2331	0.21
2332	0.21
2333	0.21
2334	0.21
2335	0.21
2336	0.21
2337	0.21
2338	0.21
2339	0.211
2340	0.211
2341	0.211
2342	0.211
2343	0.211
2344	0.211
2345	0.211
2346	0.211
2347	0.211
2348	0.211
2349	0.211
2350	0.211
2351	0.211
2352	0.212
2353	0.212
2354	0.212
2355	0.212
2356	0.212
2357	0.212
2358	0.212
2359	0.212
2360	0.212
2361	0.212
2362	0.212
2363	0.212
2364	0.212
2365	0.212
2366	0.213
2367	0.213
2368	0.213
2369	0.213
2370	0.213
2371	0.213
2372	0.213
2373	0.213
2374	0.213
2375	0.213
2376	0.213
2377	0.213
2378	0.213
2379	0.213
2380	0.214
2381	0.214
2382	0.214
2383	0.214
2384	0.214
2385	0.214
2386	0.214
2387	0.214
2388	0.214
2389	0.214
2390	0.214
2391	0.214
2392	0.214
2393	0.214
2394	0.215
2395	0.215
2396	0.215
2397	0.215
2398	0.215
2399	0.215
2400	0.215
2401	0.215
2402	0.215
2403	0.215
2404	0.215
2405	0.215
2406	0.215
2407	0.216
2408	0.216
2409	0.216
2410	0.216
2411	0.216
2412	0.216
2413	0.216
2414	0.216
2415	0.216
2416	0.216
2417	0.216
2418	0.216
2419	0.216
2420	0.216
2421	0.216
2422	0.217
2423	0.217
2424	0.217
2425	0.217
2426	0.217
2427	0.217
2428	0.217
