w.440,r.440,w.500,r.500,w.675,r.675,w.870,r.870,w.1020,r.1020,w.1640,r.1640,w.2130,r.2130
430.48185,0.001334518599,488.7000122,-1.074511383e-06,638.7000122,-2.2904091e-05,860.48185,0.0025047646209,1012.06821,0.006097546285,1616.68461,9.8420711152e-22,2132.5,70.08
430.5194,0.001328809355,489.0,1.162915141e-05,639.0,-1.5512976e-05,860.5194,0.0018373070031,1012.0995,0.006409307997,1616.75094,9.8420711152e-22,2133.0,69.984
430.55695,0.001318254654,489.2999878,2.961015794e-05,639.2999878,-1.603598e-05,860.55695,2.8024115363e-06,1012.13079,0.006733158555,1616.81727,9.8420711152e-22,2133.5,69.83
430.59449,0.001323087347,489.6000061,5.245258566e-05,639.5999756,-1.4523283e-05,860.59449,9.382436174000001e-20,1012.16208,0.007069220507,1616.8836,9.8420711152e-22,2134.0,69.747
430.63204,0.001386927004,489.8999939,7.939051837e-05,639.9000244,-1.7231974e-05,860.63204,3.8250661698e-10,1012.19337,0.007417584928,1616.94994,9.8420711152e-22,2134.5,69.499
430.66959,0.001476273916,490.2000122,0.0001178446226,640.2000122,-1.7599626e-05,860.66959,0.0014017530416,1012.22466,0.007778311887,1617.01627,9.8420711152e-22,2135.0,69.668
430.70713,0.001562832759,490.5,0.000172912702,640.5,-1.3542097e-05,860.70713,4.456642714e-06,1012.25594,0.00815149987,1617.0826,9.8420711152e-22,2135.5,69.447
430.74468,0.001614108271,490.7999878,0.0002663411759,640.7999878,-1.4048454e-05,860.74468,8.6756240925e-20,1012.28723,0.00853739056,1617.14894,9.8420711152e-22,2136.0,69.47
430.78223,0.001638246733,491.1000061,0.0004066420719,641.0999756,-1.6399575e-05,860.78223,9.9071777986e-22,1012.31852,0.00893556654,1617.21527,9.8420711152e-22,2136.5,69.559
430.81977,0.001607534694,491.3999939,0.0006327472627,641.4000244,-2.114852e-05,860.81977,1.3994211436e-14,1012.34981,0.009345866716,1617.2816,9.8420711152e-22,2137.0,69.554
430.85732,0.001541397526,491.7000122,0.001021601707,641.7000122,-2.0880338e-05,860.85732,0.0011756033959,1012.3811,0.009768076142,1617.34793,9.8420711152e-22,2137.5,69.51
430.89487,0.001492119205,492.0,0.001670330465,642.0,-1.4735074e-05,860.89487,0.0011170667636,1012.41239,0.01020191448,1617.41427,9.8420711152e-22,2138.0,69.755
430.93242,0.001540635462,492.2999878,0.00280282259,642.2999878,-2.299791e-05,860.93242,0.0011300596548,1012.44368,0.01064703635,1617.4806,9.8420711152e-22,2138.5,69.891
430.96996,0.001628119677,492.6000061,0.004541538656,642.5999756,-1.9431784e-05,860.96996,0.00030495823289,1012.47497,0.01110303292,1617.54693,9.8420711152e-22,2139.0,69.838
431.00751,0.001711566824,492.8999939,0.007612838149,642.9000244,-1.7025528e-05,861.00751,1.8340314335e-07,1012.50626,0.01156722489,1617.61327,9.8420711152e-22,2139.5,69.966
431.04506,0.001743933202,493.2000122,0.01309588671,643.2000122,-1.9179592e-05,861.04506,4.5282853151e-20,1012.53755,0.01203225065,1617.6796,9.8420711152e-22,2140.0,70.135
431.0826,0.001753346228,493.5,0.02281665087,643.5,-1.7621542e-05,861.0826,9.9071777986e-22,1012.56884,0.01250692142,1617.74593,9.8420711152e-22,2140.5,70.291
431.12015,0.001730176923,493.7999878,0.04172659874,643.7999878,-2.1323541e-05,861.12015,2.2406944338e-14,1012.60013,0.01299182489,1617.81227,9.8420711152e-22,2141.0,70.262
431.1577,0.001689408075,494.1000061,0.07804672241,644.0999756,-1.7251625e-05,861.1577,0.0016720757239,1012.63141,0.01348764192,1617.8786,9.8420711152e-22,2141.5,70.241
431.19524,0.00166235919,494.3999939,0.1436514854,644.4000244,-1.4034676e-05,861.19524,0.0013098577746,1012.6627,0.01399516342,1617.94493,9.8420711152e-22,2142.0,70.519
431.23279,0.001709701392,494.7000122,0.2577420425,644.7000122,-1.8555636e-05,861.23279,0.00047210512768,1012.69399,0.01451530393,1618.01126,9.8420711152e-22,2142.5,70.372
431.27034,0.001782371816,495.0,0.4087104034,645.0,-1.8205962e-05,861.27034,0.0006306113649,1012.72528,0.01504909076,1618.0776,9.8420711152e-22,2143.0,70.228
431.30788,0.001841377458,495.2999878,0.581085434,645.2999878,-1.8494662e-05,861.30788,0.0015242342027,1012.75657,0.01559710839,1618.14393,9.8420711152e-22,2143.5,70.157
431.34543,0.001844824134,495.6000061,0.7390550232,645.5999756,-1.5718644e-05,861.34543,0.00064592233763,1012.78786,0.0161589708,1618.21026,9.8420711152e-22,2144.0,70.06
431.38298,0.001834218224,495.8999939,0.8577983856,645.9000244,-1.6169064e-05,861.38298,0.00067380694444,1012.81915,0.01673857384,1618.2766,9.8420711152e-22,2144.5,69.735
431.42053,0.001817038495,496.2000122,0.932677002,646.2000122,-1.9259366e-05,861.42053,0.0016009914814,1012.85044,0.01733786241,1618.34293,0.0002655510682,2145.0,69.063
431.45807,0.001808472927,496.5,0.9640921783,646.5,-1.8935412e-05,861.45807,0.0036045212771,1012.88173,0.01795902523,1618.40926,0.00077487075053,2145.5,68.618
431.49562,0.001829014465,496.7999878,0.9773519897,646.7999878,-1.9069024e-05,861.49562,0.002903130869,1012.91302,0.01860447684,1618.47559,0.0013404845084,2146.0,68.039
431.53317,0.001943019391,497.1000061,0.9828100586,647.0999756,-2.3761599e-05,861.53317,0.0020818728014,1012.94431,0.01927688471,1618.54193,0.0010028615635,2146.5,67.289
431.57071,0.002097799571,497.3999939,0.9846808624,647.4000244,-1.8975888e-05,861.57071,0.0017936033577,1012.97559,0.01997921861,1618.60826,4.5207884452e-05,2147.0,66.272
431.60826,0.002245447523,497.7000122,0.9856079865,647.7000122,-2.1641927e-05,861.60826,1.6792848898e-06,1013.00688,0.0207171474,1618.67459,9.8420711152e-22,2147.5,65.324
431.64581,0.002327338891,498.0,0.986363678,648.0,-2.2928698e-05,861.64581,3.3551875593e-20,1013.03817,0.02150055756,1618.74093,9.8420711152e-22,2148.0,63.782
431.68335,0.002390511457,498.2999878,0.9862740326,648.2999878,-1.7392018e-05,861.68335,9.9071777986e-22,1013.06946,0.02232429594,1618.80726,9.8420711152e-22,2148.5,62.23
431.7209,0.002447385556,498.6000061,0.9863609314,648.5999756,-1.6370959e-05,861.7209,9.9071777986e-22,1013.10075,0.02319157879,1618.87359,9.8420711152e-22,2149.0,60.612
431.75845,0.002509523432,498.8999939,0.9856360626,648.9000244,-1.5999397e-05,861.75845,1.3339233210000001e-18,1013.13204,0.02410590135,1618.93992,9.8420711152e-22,2149.5,58.835
431.79599,0.002588170357,499.2000122,0.9855795288,649.2000122,-2.1385758e-05,861.79599,0.0001077955432,1013.16333,0.025071065,1619.00626,9.8420711152e-22,2150.0,56.718
431.83354,0.00272851318,499.5,0.9855328369,649.5,-1.8628886e-05,861.83354,0.0041972762172,1013.19462,0.02609123615,1619.07259,9.8420711152e-22,2150.5,54.314
431.87109,0.002892341322,499.7999878,0.9857486725,649.7999878,-2.0163797e-05,861.87109,0.0032563994803,1013.22591,0.02717096795,1619.13892,0.00039019608709,2151.0,52.045
431.90864,0.00304703317,500.1000061,0.9851573944,650.0999756,-2.3333686e-05,861.90864,0.0019292554271,1013.2572,0.02831562037,1619.20526,0.001790001764,2151.5,49.359
431.94618,0.003156074341,500.3999939,0.9838825226,650.4000244,-1.8777562e-05,861.94618,0.0026575871589,1013.28849,0.02953157811,1619.27159,0.0026522541611,2152.0,46.679
431.98373,0.00324201094,500.7000122,0.9822595215,650.7000122,-2.0342499e-05,861.98373,0.0038277600057,1013.31977,0.03082342684,1619.33792,0.0027952173609,2152.5,44.147
432.02128,0.003297005118,501.0,0.9811606598,651.0,-1.7832139e-05,862.02128,0.0034262725983,1013.35106,0.03219750561,1619.40426,0.0030072154743,2153.0,41.608
432.05882,0.003334203738,501.2999878,0.9808961487,651.2999878,-2.0651624e-05,862.05882,0.0024086144865,1013.38235,0.03366079779,1619.47059,0.0032319292847,2153.5,38.788
432.09637,0.003380188841,501.6000061,0.9808912659,651.5999756,-2.465551e-05,862.09637,0.0022329954917,1013.41364,0.03522093651,1619.53692,0.003406901442,2154.0,35.639
432.13392,0.003486457202,501.8999939,0.9815849304,651.9000244,-1.9277424e-05,862.13392,0.0014042614984,1013.44493,0.03688631353,1619.60325,0.0035143105643,2154.5,32.966
432.17146,0.003619675702,502.2000122,0.9815903473,652.2000122,-1.7981812e-05,862.17146,2.0069211504e-11,1013.47622,0.03866617388,1619.66959,0.0036410186604,2155.0,30.436
432.20901,0.003757545526,502.5,0.981306076,652.5,-1.8706684e-05,862.20901,1.7388718782e-18,1013.50751,0.0405705992,1619.73592,0.0036096052191,2155.5,27.991
432.24656,0.003877958976,502.7999878,0.9801516724,652.7999878,-1.6883678e-05,862.24656,5.7313248666e-05,1013.5388,0.04261060946,1619.80225,0.0029704304874,2156.0,25.504
432.28411,0.00401191556,503.1000061,0.977578125,653.0999756,-2.0673017e-05,862.28411,0.00059005532849,1013.57009,0.04479882984,1619.86859,0.0023700309492,2156.5,23.395
432.32165,0.004191788194,503.3999939,0.9723035431,653.4000244,-1.4660404e-05,862.32165,0.00094809502125,1013.60138,0.04714899114,1619.93492,0.0017614227387,2157.0,21.212
432.3592,0.004412510433,503.7000122,0.9570684814,653.7000122,-1.8860856e-05,862.3592,0.0040886947117,1013.63267,0.049676236,1620.00125,0.0012916921151,2157.5,18.965
432.39675,0.00464329266,504.0,0.9171113586,654.0,-1.9689652e-05,862.39675,0.008123577642,1013.66395,0.05239736234,1620.06758,0.0013362183938,2158.0,17.096
432.43429,0.004835102757,504.2999878,0.8462334442,654.2999878,-1.8127996e-05,862.43429,0.0086322320447,1013.69524,0.05533102939,1620.13392,0.001355611567,2158.5,15.471
432.47184,0.005014899805,504.6000061,0.7273794556,654.5999756,-1.7659434e-05,862.47184,0.0063222696464,1013.72653,0.05849792803,1620.20025,0.0013659673529,2159.0,13.939
432.50939,0.005195538068,504.8999939,0.5780570602,654.9000244,-1.8804094e-05,862.50939,0.003965501276,1013.75782,0.06193155485,1620.26658,0.0016732101115,2159.5,12.516
432.54693,0.005388421061,505.2000122,0.4187594223,655.2000122,-1.7517307e-05,862.54693,0.0025740201172,1013.78911,0.06568037838,1620.33292,0.003521180888,2160.0,11.29
432.58448,0.005591680922,505.5,0.2698052597,655.5,-1.9602298e-05,862.58448,0.0021518989176,1013.8204,0.0697395219,1620.39925,0.0051903275666,2160.5,9.97
432.62203,0.005810436959,505.7999878,0.1610276794,655.7999878,-1.7903652e-05,862.62203,0.0026879386244,1013.85169,0.07413583948,1620.46558,0.0067345170103,2161.0,8.943
432.65957,0.006047737622,506.1000061,0.09077093124,656.0999756,-1.824709e-05,862.65957,0.0042612052531,1013.88298,0.07889868053,1620.53191,0.0047986115753,2161.5,7.945
432.69712,0.006305609305,506.3999939,0.04868584633,656.4000244,-1.8022078e-05,862.69712,0.0063331968068,1013.91427,0.08406006651,1620.59825,0.0029443733,2162.0,7.279
432.73467,0.00659747432,506.7000122,0.02683703899,656.7000122,-1.9838016e-05,862.73467,0.008326093186,1013.94556,0.08965498533,1620.66458,0.00089971323148,2162.5,6.557
432.77222,0.006908738673,507.0,0.01509267807,657.0,-1.8448555e-05,862.77222,0.0088979217086,1013.97685,0.09572168648,1620.73091,9.8420711152e-22,2163.0,5.814
432.80976,0.007219218407,507.2999878,0.008960925937,657.2999878,-1.5750766e-05,862.80976,0.0084954253007,1014.00814,0.1023244097,1620.79725,9.8420711152e-22,2163.5,5.292
432.84731,0.007508347378,507.6000061,0.005506345034,657.5999756,-1.2445595e-05,862.84731,0.0086283962728,1014.03942,0.109555222,1620.86358,9.8420711152e-22,2164.0,4.707
432.88486,0.007830324399,507.8999939,0.003453138471,657.9000244,-1.7527394e-05,862.88486,0.0099972296262,1014.07071,0.1173960056,1620.92991,9.8420711152e-22,2164.5,4.273
432.9224,0.008248181041,508.2000122,0.002280070037,658.2000122,-1.5304087e-05,862.9224,0.011081866292,1014.102,0.1258900532,1620.99625,2.5001335480000003e-20,2165.0,3.864
432.95995,0.008766500685,508.5,0.001549400389,658.5,-1.8486219e-05,862.95995,0.011869817153,1014.13329,0.1350824789,1621.06258,0.00056967670448,2165.5,3.464
432.9975,0.009356109067,508.7999878,0.001068167612,658.7999878,-1.2416107e-05,862.9975,0.013245251977,1014.16458,0.1450200247,1621.12891,0.0024171888048,2166.0,3.188
433.03504,0.00998989511,509.1000061,0.0007555725425,659.0999756,-1.2047145e-05,863.03504,0.013633984183,1014.19587,0.1557506018,1621.19524,0.003928915413,2166.5,2.919
433.07259,0.01067885254,509.3999939,0.0005358633399,659.4000244,-2.0588567e-05,863.07259,0.013295864063,1014.22716,0.1673231721,1621.26158,0.0053939789217,2167.0,2.677
433.11014,0.01142107606,509.7000122,0.0003935921192,659.7000122,-1.4214518e-05,863.11014,0.013210691263,1014.25845,0.1798170765,1621.32791,0.0045846688537,2167.5,2.36
433.14768,0.01221233921,510.0,0.0002909669094,660.0,-9.402916e-06,863.14768,0.014196100262,1014.28974,0.1933397334,1621.39424,0.0038359442635,2168.0,2.201
433.18523,0.01306036042,510.2999878,0.0002170761116,660.2999878,-1.1880792e-05,863.18523,0.015174600619,1014.32103,0.2078541744,1621.46058,0.0030260242932,2168.5,2.035
433.22278,0.01395745671,510.6000061,0.0001679143682,660.5999756,-8.543675e-06,863.22278,0.017557466305,1014.35232,0.2233933368,1621.52691,0.0040143254957,2169.0,1.879
433.26033,0.01491898381,510.8999939,0.0001307632215,660.9000244,-1.2225482e-05,863.26033,0.020814613969,1014.3836,0.2399838036,1621.59324,0.0051902933743,2169.5,1.67
433.29787,0.01597541358,511.2000122,0.0001043357048,661.2000122,-9.573337e-06,863.29787,0.02275583037,1014.41489,0.2576442024,1621.65957,0.0063688748936,2170.0,1.619
433.33542,0.01720308694,511.5,8.595087565e-05,661.5,-3.745784e-06,863.33542,0.02265993091,1014.44618,0.2763834062,1621.72591,0.0075723247224,2170.5,1.453
433.37297,0.01855294174,511.7999878,6.833006162e-05,661.7999878,-5.17999e-06,863.37297,0.023203825946,1014.47747,0.2961986538,1621.79224,0.0075582736512,2171.0,1.34
433.41051,0.0199822636,512.0999756,6.034871098e-05,662.0999756,-5.392105e-06,863.41051,0.024912693833,1014.50876,0.3170532796,1621.85857,0.0074068499935,2171.5,1.283
433.44806,0.02144536992,512.4000244,5.190500524e-05,662.4000244,-1.155732e-06,863.44806,0.027258543449,1014.54005,0.3388794419,1621.92491,0.007259996661,2172.0,1.084
433.48561,0.02300842963,512.7000122,4.513783846e-05,662.7000122,5.418063e-06,863.48561,0.03097262227,1014.57134,0.3616838006,1621.99124,0.0070820990948,2172.5,0.956
433.52315,0.02471780767,513.0,3.59422667e-05,663.0,6.752132e-06,863.52315,0.034698621061,1014.60263,0.3854068487,1622.05757,0.007470145093,2173.0,0.906
433.5607,0.02659791555,513.2999878,3.207271686e-05,663.2999878,8.036632e-06,863.5607,0.03612871209,1014.63392,0.409970137,1622.1239,0.0079248191726,2173.5,0.863
433.59825,0.02866391268,513.5999756,3.346884856e-05,663.5999756,2.0283321e-05,863.59825,0.034452503492,1014.66521,0.4352744639,1622.19024,0.0083696526042,2174.0,0.761
433.63579,0.03096099267,513.9000244,2.868826268e-05,663.9000244,3.1234825e-05,863.63579,0.034282203128,1014.6965,0.4611987744,1622.25657,0.0088588912079,2174.5,0.723
433.67334,0.03348970394,514.2000122,2.802915405e-05,664.2000122,5.0915047e-05,863.67334,0.036816163866,1014.72778,0.4875990587,1622.3229,0.0082159475505,2175.0,0.603
433.71089,0.03625604573,514.5,2.686702646e-05,664.5,7.7995881e-05,863.71089,0.041181652705,1014.75907,0.5141132624,1622.38924,0.0074709784526,2175.5,0.701
433.74844,0.03926755073,514.7999878,2.25155917e-05,664.7999878,0.000110050207,863.74844,0.045458111681,1014.79036,0.5402463527,1622.45557,0.0066618276963,2176.0,0.66
433.78598,0.04257156217,515.0999756,2.464188961e-05,665.0999756,0.000165688582,863.78598,0.050175899742,1014.82165,0.5663055942,1622.5219,0.0066414633902,2176.5,0.472
433.82353,0.04622054601,515.4000244,2.323340625e-05,665.4000244,0.00024490023,863.82353,0.054020803213,1014.85294,0.5921406996,1622.58824,0.0068944300812,2177.0,0.485
433.86108,0.05024490767,515.7000122,2.137722913e-05,665.7000122,0.000358089618,863.86108,0.056435814382,1014.88423,0.6175942233,1622.65457,0.0071370218357,2177.5,0.468
433.89862,0.05466454122,516.0,2.2028198e-05,666.0,0.000543775633,863.89862,0.058166760276,1014.91552,0.6425025364,1622.7209,0.0073021104739,2178.0,0.35
433.93617,0.05949998669,516.2999878,1.654714113e-05,666.2999878,0.000786842033,863.93617,0.062186680987,1014.94681,0.6666976928,1622.78723,0.0089582558465,2178.5,0.489
433.97372,0.06479153777,516.5999756,1.83308986e-05,666.5999756,0.001172319427,863.97372,0.069040194042,1014.9781,0.6900088462,1622.85357,0.011208976346,2179.0,0.273
434.01126,0.07057702212,516.9000244,1.986387186e-05,666.9000244,0.001761261374,864.01126,0.077497753644,1015.00939,0.7119768422,1622.9199,0.013406305185,2179.5,0.446
434.04881,0.07689517098,517.2000122,1.425339491e-05,667.2000122,0.002669734657,864.04881,0.084974757596,1015.04068,0.7320439498,1622.98623,0.015718565705,2180.0,0.267
434.08636,0.08377990397,517.5,1.694093808e-05,667.5,0.004224318862,864.08636,0.089520801887,1015.07196,0.7507907169,1623.05257,0.016626902003,2180.5,0.353
434.1239,0.09125433924,517.7999878,2.235384192e-05,667.7999878,0.006675493121,864.1239,0.093491123808,1015.10325,0.7681661529,1623.1189,0.017027148308,2181.0,0.232
434.16145,0.0993678697,518.0999756,1.821112004e-05,668.0999756,0.01114688277,864.16145,0.098582386209,1015.13454,0.7841336122,1623.18523,0.017460486481,2181.5,0.189
434.199,0.1081845372,518.4000244,2.024489921e-05,668.4000244,0.01953081608,864.199,0.10549137092,1015.16583,0.7986706134,1623.25156,0.017633507985,2182.0,0.227
434.23655,0.117785788,518.7000122,1.867794548e-05,668.7000122,0.03581044197,864.23655,0.1128865188,1015.19712,0.8117684476,1623.3179,0.0175461829,2182.5,0.198
434.27409,0.1282054351,519.0,1.510586473e-05,669.0,0.06689419746,864.27409,0.12079708334,1015.22841,0.823431641,1623.38423,0.017496457381,2183.0,0.305
434.31164,0.1394953303,519.2999878,1.602241304e-05,669.2999878,0.1223696136,864.31164,0.12915337201,1015.2597,0.8335434207,1623.45056,0.017290134619,2183.5,0.126
434.34919,0.1517046183,519.5999756,1.66546437e-05,669.5999756,0.2138397598,864.34919,0.13797499249,1015.29099,0.841977151,1623.5169,0.019176690339,2184.0,0.347
434.38673,0.1648544112,519.9000244,1.796302269e-05,669.9000244,0.358472023,864.38673,0.14755804112,1015.32228,0.8491087718,1623.58323,0.023169480408,2184.5,0.109
434.42428,0.1789572118,520.2000122,1.664971234e-05,670.2000122,0.520862999,864.42428,0.15882247969,1015.35357,0.855032398,1623.64956,0.027047507813,2185.0,0.113
434.46183,0.1940341745,520.5,1.770324889e-05,670.5,0.6943896484,864.46183,0.17082692232,1015.38486,0.8598512038,1623.71589,0.030979026127,2185.5,0.217
434.49937,0.210104166,520.7999878,1.66928512e-05,670.7999878,0.8316290283,864.49937,0.18198167922,1015.41615,0.8636758711,1623.78223,0.033810631048,2186.0,0.071
434.53692,0.227162451,521.0999756,1.442031353e-05,671.0999756,0.9199662018,864.53692,0.19211884937,1015.44743,0.866623176,1623.84856,0.035500890488,2186.5,0.234
434.57447,0.2452177627,521.4000244,1.268053893e-05,671.4000244,0.9616920471,864.57447,0.2037768374,1015.47872,0.8688145714,1623.91489,0.037383656577,2187.0,0.223
434.61202,0.2642702543,521.7000122,1.565336599e-05,671.7000122,0.9732624054,864.61202,0.21784529569,1015.51001,0.8705231616,1623.98123,0.039229660365,2187.5,0.101
434.64956,0.2843018889,522.0,2.091768431e-05,672.0,0.9763372803,864.64956,0.23387356949,1015.5413,0.8720282061,1624.04756,0.04101860704,2188.0,0.134
434.68711,0.3052292504,522.2999878,1.695555635e-05,672.2999878,0.9789411163,864.68711,0.25014515358,1015.57259,0.8731023247,1624.11389,0.042729286385,2188.5,0.048
434.72466,0.3269535271,522.5999756,1.70196651e-05,672.5999756,0.9824179077,864.72466,0.26482103738,1015.60388,0.8738315232,1624.18023,0.044519833568,2189.0,0.03
434.7622,0.3493707659,522.9000244,1.646835008e-05,672.9000244,0.9857617188,864.7622,0.27881130257,1015.63517,0.8743025865,1624.24656,0.047224535886,2189.5,0.061
434.79975,0.3723589196,523.2000122,1.656180248e-05,673.2000122,0.9874990082,864.79975,0.29446536206,1015.66646,0.8746027536,1624.31289,0.052576906441,2190.0,0.083
434.8373,0.3957110324,523.5,1.484956243e-05,673.5,0.9885855103,864.8373,0.31412370289,1015.69775,0.8748195631,1624.37922,0.057714494146,2190.5,0.094
434.87484,0.4193566481,523.7999878,1.756262267e-05,673.7999878,0.9890398407,864.87484,0.33360952488,1015.72904,0.8750406536,1624.44556,0.06289053504,2191.0,-0.023
434.91239,0.4431680974,524.0999756,1.76075229e-05,674.0999756,0.9880151367,864.91239,0.35218478836,1015.76033,0.875618464,1624.51189,0.068425476014,2191.5,0.006
434.94994,0.4670043918,524.4000244,1.235330012e-05,674.4000244,0.9870890045,864.94994,0.37096094246,1015.79161,0.8768867974,1624.57822,0.07474289846,2192.0,-0.037
434.98748,0.4907013859,524.7000122,1.232559327e-05,674.7000122,0.9866876221,864.98748,0.3914881514,1015.8229,0.8783246306,1624.64456,0.081059052992,2192.5,0.109
435.02503,0.5140518512,525.0,1.593608991e-05,675.0,0.9862929535,865.02503,0.41291766577,1015.85419,0.8799450732,1624.71089,0.087298469633,2193.0,0.025
435.06258,0.5369263735,525.2999878,1.808675006e-05,675.2999878,0.9867539215,865.06258,0.43647975119,1015.88548,0.8817615066,1624.77722,0.094147280941,2193.5,0.074
435.10013,0.5592182843,525.5999756,1.74792856e-05,675.5999756,0.9866427612,865.10013,0.46276478717,1015.91677,0.8837875036,1624.84355,0.10259820068,2194.0,0.137
435.13767,0.5808203885,525.9000244,1.550802728e-05,675.9000244,0.985605011,865.13767,0.48781514954,1015.94806,0.8860368941,1624.90989,0.11069235096,2194.5,0.073
435.17522,0.6015866777,526.2000122,1.513226656e-05,676.2000122,0.9837578583,865.17522,0.51123911483,1015.97935,0.8885237974,1624.97622,0.11919919317,2195.0,-0.024
435.21277,0.6213596781,526.5,1.430157456e-05,676.5,0.9816386414,865.21277,0.53463819339,1016.01064,0.8914096313,1625.04255,0.13021811104,2195.5,0.046
435.25031,0.6400143388,526.7999878,1.721827895e-05,676.7999878,0.9799565125,865.25031,0.55972063411,1016.04193,0.8948342683,1625.10889,0.14109954473,2196.0,0.057
435.28786,0.6575686585,527.0999756,1.413650578e-05,677.0999756,0.9797545624,865.28786,0.58551116798,1016.07322,0.8984892394,1625.17522,0.15215493466,2196.5,0.088
435.32541,0.6740040262,527.4000244,1.380167552e-05,677.4000244,0.9808351135,865.32541,0.61116380938,1016.10451,0.9023486976,1625.24155,0.16334958911,2197.0,-0.005
435.36295,0.6893163679,527.7000122,1.600366202e-05,677.7000122,0.9825370026,865.36295,0.63608329357,1016.13579,0.9063864667,1625.30788,0.17758912565,2197.5,0.016
435.4005,0.7035162745,528.0,1.734441845e-05,678.0,0.9832881927,865.4005,0.66058796631,1016.16708,0.9105759575,1625.37422,0.19156351276,2198.0,-0.06
435.43805,0.7166389202,528.2999878,1.554413e-05,678.2999878,0.9797580719,865.43805,0.68701980012,1016.19837,0.9148901549,1625.44055,0.20582527555,2198.5,-0.029
435.47559,0.7287000383,528.5999756,1.575925853e-05,678.5999756,0.9661244965,865.47559,0.71426557625,1016.22966,0.9193015443,1625.50688,0.22066389413,2199.0,-0.005
435.51314,0.7397314281,528.9000244,1.142992405e-05,678.9000244,0.9306558228,865.51314,0.74020750219,1016.26095,0.9237830406,1625.57322,0.24156895099,2199.5,-0.002
435.55069,0.7497813774,529.2000122,1.815920463e-05,679.2000122,0.8559616852,865.55069,0.76360663613,1016.29224,0.9283067937,1625.63955,0.26215790297,2200.0,0.066
435.58824,0.7589322926,529.5,1.676570857e-05,679.5,0.7431895447,865.58824,0.78680181714,1016.32353,0.9328416699,1625.70588,0.28288664336,0,0
435.62578,0.7672601228,529.7999878,1.56224356e-05,679.7999878,0.5898980331,865.62578,0.80822360996,1016.35482,0.9373576794,1625.77222,0.30341356056,0,0
435.66333,0.7748618922,530.0999756,1.574164373e-05,680.0999756,0.4196022797,865.66333,0.82674270282,1016.38611,0.9418242616,1625.83855,0.32687145166,0,0
435.70088,0.7818455494,530.4000244,1.896245172e-05,680.4000244,0.2680885696,865.70088,0.84338682522,1016.4174,0.9462103066,1625.90488,0.3501412725,0,0
435.73842,0.7883731803,530.7000122,1.593440538e-05,680.7000122,0.1560677719,865.73842,0.86403799495,1016.44869,0.9504841373,1625.97121,0.37312813261,0,0
435.77597,0.7944509215,531.0,1.733580371e-05,681.0,0.08716992378,865.77597,0.8846524467,1016.47997,0.9546135767,1626.03755,0.4030621502,0,0
435.81352,0.8001262006,531.2999878,1.532267896e-05,681.2999878,0.04775353432,865.81352,0.90066690554,1016.51126,0.9584797549,1626.10388,0.4335984494,0,0
435.85106,0.8054670616,531.5999756,1.743259956e-05,681.5999756,0.02612263203,865.85106,0.91107399438,1016.54255,0.9619901408,1626.17021,0.46380989657,0,0
435.88861,0.8106068619,531.9000244,1.786089502e-05,681.9000244,0.0155926621,865.88861,0.9234190326,1016.57384,0.9652862818,1626.23655,0.49441292068,0,0
435.92616,0.8157011467,532.2000122,1.38592103e-05,682.2000122,0.009527440071,865.92616,0.93743925898,1016.60513,0.9683577569,1626.30288,0.52509806743,0,0
435.9637,0.8207970081,532.5,1.788242487e-05,682.5,0.006030591726,865.9637,0.95050498069,1016.63642,0.9711941981,1626.36921,0.55626683574,0,0
436.00125,0.8259292387,532.7999878,1.44693628e-05,682.7999878,0.003911081254,866.00125,0.96001047236,1016.66771,0.9737853095,1626.43554,0.5884477896,0,0
436.0388,0.8311830129,533.0999756,1.54786068e-05,683.0999756,0.002536448538,866.0388,0.96585252944,1016.699,0.9761208898,1626.50188,0.61861290464,0,0
436.07635,0.8365524657,533.4000244,1.788793248e-05,683.4000244,0.001741749197,866.07635,0.96841188179,1016.73029,0.9781908562,1626.56821,0.64941219264,0,0
436.11389,0.842083447,533.7000122,1.473354874e-05,683.7000122,0.001184605286,866.11389,0.97102208005,1016.76158,0.9799048995,1626.63454,0.68007435224,0,0
436.15144,0.8477985469,534.0,1.976987114e-05,684.0,0.000793989524,866.15144,0.9765673153,1016.79287,0.9812044846,1626.70088,0.71106305976,0,0
436.18899,0.8536455585,534.2999878,1.795139397e-05,684.2999878,0.000537810847,866.18899,0.98514573419,1016.82416,0.9822368067,1626.76721,0.74069673041,0,0
436.22653,0.8595926472,534.5999756,1.653701998e-05,684.5999756,0.000368103758,866.22653,0.99386702895,1016.85544,0.9830132926,1626.83354,0.76618006955,0,0
436.26408,0.865635471,534.9000244,1.474487362e-05,684.9000244,0.000261038039,866.26408,0.99819744844,1016.88673,0.983545606,1626.89987,0.78930827991,0,0
436.30163,0.8717744469,535.2000122,1.270453446e-05,685.2000122,0.000180370342,866.30163,0.99582357471,1016.91802,0.9838456306,1626.96621,0.81357221981,0,0
436.33917,0.8780359717,535.5,1.63806451e-05,685.5,0.00012052686,866.33917,0.98947176352,1016.94931,0.9839254352,1627.03254,0.8353184651,0,0
436.37672,0.8843397876,535.7999878,1.62164541e-05,685.7999878,8.8740736e-05,866.37672,0.98774038423,1016.9806,0.9837972446,1627.09887,0.85441861426,0,0
